01/30/2012,16:46:08,Sensor10,2203.128055,Ohms,G
01/30/2012,16:46:09,Sensor11,2296.911158,Ohms,G
01/30/2012,16:48:02,Sensor0,2484.474692,Ohms,G
01/30/2012,16:48:02,Sensor1,2454.717976,Ohms,G
01/30/2012,16:48:03,Sensor2,2433.361274,Ohms,G
01/30/2012,16:48:03,Sensor3,2203.754400,Ohms,G
01/30/2012,16:48:04,Sensor4,2176.424971,Ohms,G
01/30/2012,16:48:05,Sensor5,2101.268219,Ohms,G
01/30/2012,16:48:05,Sensor6,2190.652386,Ohms,G
01/30/2012,16:48:06,Sensor7,2313.580746,Ohms,G
01/30/2012,16:48:07,Sensor8,2376.403916,Ohms,G
01/30/2012,16:48:07,Sensor9,2196.254389,Ohms,G
01/30/2012,16:48:08,Sensor10,2195.942651,Ohms,G
01/30/2012,16:48:09,Sensor11,2289.959839,Ohms,G
01/30/2012,16:50:01,Sensor0,2481.512962,Ohms,G
01/30/2012,16:50:02,Sensor1,2452.170249,Ohms,G
01/30/2012,16:50:03,Sensor2,2430.844938,Ohms,G
01/30/2012,16:50:03,Sensor3,2201.250488,Ohms,G
01/30/2012,16:50:04,Sensor4,2173.963580,Ohms,G
01/30/2012,16:50:05,Sensor5,2092.779613,Ohms,G
01/30/2012,16:50:05,Sensor6,2181.977083,Ohms,G
01/30/2012,16:50:06,Sensor7,2305.224934,Ohms,G
01/30/2012,16:50:07,Sensor8,2367.728674,Ohms,G
01/30/2012,16:50:07,Sensor9,2188.479128,Ohms,G
01/30/2012,16:50:08,Sensor10,2188.168904,Ohms,G
01/30/2012,16:50:09,Sensor11,2282.380046,Ohms,G
01/30/2012,16:52:02,Sensor0,2478.556263,Ohms,G
01/30/2012,16:52:02,Sensor1,2449.989471,Ohms,G
01/30/2012,16:52:03,Sensor2,2428.691012,Ohms,G
01/30/2012,16:52:04,Sensor3,2198.438263,Ohms,G
01/30/2012,16:52:04,Sensor4,2171.199071,Ohms,G
01/30/2012,16:52:05,Sensor5,2084.337349,Ohms,G
01/30/2012,16:52:06,Sensor6,2173.656174,Ohms,G
01/30/2012,16:52:06,Sensor7,2296.579477,Ohms,G
01/30/2012,16:52:07,Sensor8,2359.097899,Ohms,G
01/30/2012,16:52:08,Sensor9,2180.432884,Ohms,G
01/30/2012,16:52:08,Sensor10,2180.124224,Ohms,G
01/30/2012,16:52:09,Sensor11,2274.507845,Ohms,G
01/30/2012,16:54:02,Sensor0,2475.973268,Ohms,G
01/30/2012,16:54:02,Sensor1,2447.448711,Ohms,G
01/30/2012,16:54:03,Sensor2,2426.181514,Ohms,G
01/30/2012,16:54:04,Sensor3,2195.942651,Ohms,G
01/30/2012,16:54:04,Sensor4,2168.439373,Ohms,G
01/30/2012,16:54:05,Sensor5,2076.518637,Ohms,G
01/30/2012,16:54:06,Sensor6,2165.378671,Ohms,G
01/30/2012,16:54:06,Sensor7,2288.309082,Ohms,G
01/30/2012,16:54:07,Sensor8,2350.168694,Ohms,G
01/30/2012,16:54:08,Sensor9,2172.734314,Ohms,G
01/30/2012,16:54:08,Sensor10,2172.427147,Ohms,G
01/30/2012,16:54:09,Sensor11,2266.673313,Ohms,G
01/30/2012,16:56:02,Sensor0,2473.762324,Ohms,G
01/30/2012,16:56:02,Sensor1,2445.273893,Ohms,G
01/30/2012,16:56:03,Sensor2,2424.033438,Ohms,G
01/30/2012,16:56:03,Sensor3,2193.450931,Ohms,G
01/30/2012,16:56:04,Sensor4,2165.990338,Ohms,G
01/30/2012,16:56:05,Sensor5,2068.739464,Ohms,G
01/30/2012,16:56:05,Sensor6,2157.448449,Ohms,G
01/30/2012,16:56:06,Sensor7,2280.408449,Ohms,G
01/30/2012,16:56:07,Sensor8,2342.309262,Ohms,G
01/30/2012,16:56:07,Sensor9,2165.072926,Ohms,G
01/30/2012,16:56:08,Sensor10,2165.072926,Ohms,G
01/30/2012,16:56:09,Sensor11,2258.876181,Ohms,G
01/30/2012,16:58:02,Sensor0,2471.554190,Ohms,G
01/30/2012,16:58:02,Sensor1,2443.101818,Ohms,G
01/30/2012,16:58:03,Sensor2,2421.888053,Ohms,G
01/30/2012,16:58:03,Sensor3,2190.963093,Ohms,G
01/30/2012,16:58:04,Sensor4,2163.545086,Ohms,G
01/30/2012,16:58:05,Sensor5,2061.285501,Ohms,G
01/30/2012,16:58:05,Sensor6,2149.860617,Ohms,G
01/30/2012,16:58:06,Sensor7,2272.545691,Ohms,G
01/30/2012,16:58:07,Sensor8,2334.147334,Ohms,G
01/30/2012,16:58:07,Sensor9,2157.752722,Ohms,G
01/30/2012,16:58:08,Sensor10,2157.448449,Ohms,G
01/30/2012,16:58:09,Sensor11,2251.761437,Ohms,G
01/30/2012,17:00:02,Sensor0,2469.348862,Ohms,G
01/30/2012,17:00:02,Sensor1,2441.293846,Ohms,G
01/30/2012,17:00:03,Sensor2,2419.745356,Ohms,G
01/30/2012,17:00:03,Sensor3,2188.479128,Ohms,G
01/30/2012,17:00:04,Sensor4,2160.798688,Ohms,G
01/30/2012,17:00:05,Sensor5,2053.867661,Ohms,G
01/30/2012,17:00:05,Sensor6,2142.309168,Ohms,G
01/30/2012,17:00:06,Sensor7,2264.720534,Ohms,G
01/30/2012,17:00:07,Sensor8,2326.362806,Ohms,G
01/30/2012,17:00:07,Sensor9,2150.466301,Ohms,G
01/30/2012,17:00:08,Sensor10,2150.466301,Ohms,G
01/30/2012,17:00:09,Sensor11,2244.356436,Ohms,G
01/30/2012,17:02:01,Sensor0,2467.146334,Ohms,G
01/30/2012,17:02:02,Sensor1,2439.126784,Ohms,G
01/30/2012,17:02:03,Sensor2,2417.605340,Ohms,G
01/30/2012,17:02:04,Sensor3,2186.308829,Ohms,G
01/30/2012,17:02:04,Sensor4,2158.665896,Ohms,G
01/30/2012,17:02:05,Sensor5,2046.768945,Ohms,G
01/30/2012,17:02:06,Sensor6,2135.093762,Ohms,G
01/30/2012,17:02:06,Sensor7,2257.580276,Ohms,G
01/30/2012,17:02:07,Sensor8,2318.950674,Ohms,G
01/30/2012,17:02:08,Sensor9,2143.514965,Ohms,G
01/30/2012,17:02:08,Sensor10,2143.213429,Ohms,G
01/30/2012,17:02:09,Sensor11,2237.304880,Ohms,G
01/30/2012,17:04:02,Sensor0,2465.313029,Ohms,G
01/30/2012,17:04:02,Sensor1,2437.322983,Ohms,G
01/30/2012,17:04:03,Sensor2,2415.468001,Ohms,G
01/30/2012,17:04:03,Sensor3,2184.141483,Ohms,G
01/30/2012,17:04:04,Sensor4,2156.231940,Ohms,G
01/30/2012,17:04:05,Sensor5,2039.985156,Ohms,G
01/30/2012,17:04:06,Sensor6,2127.911417,Ohms,G
01/30/2012,17:04:06,Sensor7,2250.148780,Ohms,G
01/30/2012,17:04:07,Sensor8,2311.906206,Ohms,G
01/30/2012,17:04:07,Sensor9,2136.894505,Ohms,G
01/30/2012,17:04:08,Sensor10,2136.594238,Ohms,G
01/30/2012,17:04:09,Sensor11,2230.602386,Ohms,G
01/30/2012,17:06:02,Sensor0,2463.481662,Ohms,G
01/30/2012,17:06:02,Sensor1,2435.521074,Ohms,G
01/30/2012,17:06:03,Sensor2,2413.688926,Ohms,G
01/30/2012,17:06:03,Sensor3,2181.977083,Ohms,G
01/30/2012,17:06:04,Sensor4,2154.105304,Ohms,G
01/30/2012,17:06:05,Sensor5,2033.231510,Ohms,G
01/30/2012,17:06:05,Sensor6,2121.059148,Ohms,G
01/30/2012,17:06:06,Sensor7,2243.393052,Ohms,G
01/30/2012,17:06:07,Sensor8,2303.891914,Ohms,G
01/30/2012,17:06:07,Sensor9,2130.301872,Ohms,G
01/30/2012,17:06:08,Sensor10,2130.002866,Ohms,G
01/30/2012,17:06:09,Sensor11,2223.927588,Ohms,G
01/30/2012,17:08:01,Sensor0,2461.652229,Ohms,G
01/30/2012,17:08:02,Sensor1,2433.721052,Ohms,G
01/30/2012,17:08:03,Sensor2,2411.911703,Ohms,G
01/30/2012,17:08:03,Sensor3,2179.815623,Ohms,G
01/30/2012,17:08:04,Sensor4,2151.981531,Ohms,G
01/30/2012,17:08:05,Sensor5,2027.066975,Ohms,G
01/30/2012,17:08:05,Sensor6,2114.532839,Ohms,G
01/30/2012,17:08:06,Sensor7,2236.665350,Ohms,G
01/30/2012,17:08:07,Sensor8,2297.242906,Ohms,G
01/30/2012,17:08:07,Sensor9,2124.034703,Ohms,G
01/30/2012,17:08:08,Sensor10,2123.736892,Ohms,G
01/30/2012,17:08:09,Sensor11,2217.912207,Ohms,G
01/30/2012,17:10:02,Sensor0,2459.824728,Ohms,G
01/30/2012,17:10:02,Sensor1,2431.922916,Ohms,G
01/30/2012,17:10:03,Sensor2,2409.781478,Ohms,G
01/30/2012,17:10:03,Sensor3,2177.657099,Ohms,G
01/30/2012,17:10:04,Sensor4,2149.860617,Ohms,G
01/30/2012,17:10:05,Sensor5,2020.648968,Ohms,G
01/30/2012,17:10:05,Sensor6,2108.033766,Ohms,G
01/30/2012,17:10:06,Sensor7,2230.283912,Ohms,G
01/30/2012,17:10:07,Sensor8,2290.620607,Ohms,G
01/30/2012,17:10:08,Sensor9,2117.792578,Ohms,G
01/30/2012,17:10:08,Sensor10,2117.792578,Ohms,G
01/30/2012,17:10:09,Sensor11,2211.604430,Ohms,G
01/30/2012,17:12:01,Sensor0,2457.999156,Ohms,G
01/30/2012,17:12:02,Sensor1,2430.126662,Ohms,G
01/30/2012,17:12:03,Sensor2,2408.362804,Ohms,G
01/30/2012,17:12:04,Sensor3,2175.809265,Ohms,G
01/30/2012,17:12:04,Sensor4,2147.742555,Ohms,G
01/30/2012,17:12:05,Sensor5,2014.812770,Ohms,G
01/30/2012,17:12:06,Sensor6,2102.149011,Ohms,G
01/30/2012,17:12:06,Sensor7,2223.927588,Ohms,G
01/30/2012,17:12:07,Sensor8,2284.354014,Ohms,G
01/30/2012,17:12:08,Sensor9,2112.166398,Ohms,G
01/30/2012,17:12:08,Sensor10,2111.870845,Ohms,G
01/30/2012,17:12:09,Sensor11,2205.634905,Ohms,G
01/30/2012,17:14:01,Sensor0,2456.540084,Ohms,G
01/30/2012,17:14:02,Sensor1,2428.332287,Ohms,G
01/30/2012,17:14:03,Sensor2,2406.237006,Ohms,G
01/30/2012,17:14:03,Sensor3,2173.963580,Ohms,G
01/30/2012,17:14:04,Sensor4,2145.929339,Ohms,G
01/30/2012,17:14:05,Sensor5,2009.275416,Ohms,G
01/30/2012,17:14:05,Sensor6,2096.286497,Ohms,G
01/30/2012,17:14:06,Sensor7,2218.228246,Ohms,G
01/30/2012,17:14:07,Sensor8,2278.111244,Ohms,G
01/30/2012,17:14:07,Sensor9,2106.560485,Ohms,G
01/30/2012,17:14:08,Sensor10,2106.265997,Ohms,G
01/30/2012,17:14:09,Sensor11,2200.000000,Ohms,G
01/30/2012,17:16:02,Sensor0,2454.717976,Ohms,G
01/30/2012,17:16:02,Sensor1,2426.898138,Ohms,G
01/30/2012,17:16:03,Sensor2,2404.821280,Ohms,G
01/30/2012,17:16:03,Sensor3,2172.120039,Ohms,G
01/30/2012,17:16:04,Sensor4,2144.118211,Ohms,G
01/30/2012,17:16:05,Sensor5,2003.758365,Ohms,G
01/30/2012,17:16:05,Sensor6,2090.446100,Ohms,G
01/30/2012,17:16:06,Sensor7,2212.234095,Ohms,G
01/30/2012,17:16:07,Sensor8,2272.545691,Ohms,G
01/30/2012,17:16:07,Sensor9,2100.974733,Ohms,G
01/30/2012,17:16:08,Sensor10,2100.681302,Ohms,G
01/30/2012,17:16:09,Sensor11,2194.696305,Ohms,G
01/30/2012,17:18:02,Sensor0,2453.261671,Ohms,G
01/30/2012,17:18:02,Sensor1,2425.465189,Ohms,G
01/30/2012,17:18:03,Sensor2,2403.053277,Ohms,G
01/30/2012,17:18:04,Sensor3,2170.278638,Ohms,G
01/30/2012,17:18:04,Sensor4,2142.309168,Ohms,G
01/30/2012,17:18:05,Sensor5,1998.535871,Ohms,G
01/30/2012,17:18:06,Sensor6,2085.208549,Ohms,G
01/30/2012,17:18:06,Sensor7,2206.889802,Ohms,G
01/30/2012,17:18:07,Sensor8,2266.673313,Ohms,G
01/30/2012,17:18:07,Sensor9,2095.701464,Ohms,G
01/30/2012,17:18:08,Sensor10,2095.701464,Ohms,G
01/30/2012,17:18:09,Sensor11,2189.410162,Ohms,G
01/30/2012,17:20:02,Sensor0,2451.806594,Ohms,G
01/30/2012,17:20:02,Sensor1,2424.033438,Ohms,G
01/30/2012,17:20:03,Sensor2,2401.640195,Ohms,G
01/30/2012,17:20:03,Sensor3,2168.745769,Ohms,G
01/30/2012,17:20:04,Sensor4,2140.502204,Ohms,G
01/30/2012,17:20:05,Sensor5,1993.604970,Ohms,G
01/30/2012,17:20:06,Sensor6,2079.988721,Ohms,G
01/30/2012,17:20:06,Sensor7,2201.563263,Ohms,G
01/30/2012,17:20:07,Sensor8,2261.471086,Ohms,G
01/30/2012,17:20:07,Sensor9,2090.737597,Ohms,G
01/30/2012,17:20:08,Sensor10,2090.446100,Ohms,G
01/30/2012,17:20:09,Sensor11,2184.450923,Ohms,G
01/30/2012,17:22:02,Sensor0,2450.352743,Ohms,G
01/30/2012,17:22:02,Sensor1,2422.602883,Ohms,G
01/30/2012,17:22:03,Sensor2,2400.228287,Ohms,G
01/30/2012,17:22:03,Sensor3,2167.214382,Ohms,G
01/30/2012,17:22:04,Sensor4,2138.997988,Ohms,G
01/30/2012,17:22:05,Sensor5,1988.690259,Ohms,G
01/30/2012,17:22:06,Sensor6,2074.786525,Ohms,G
01/30/2012,17:22:06,Sensor7,2196.254389,Ohms,G
01/30/2012,17:22:07,Sensor8,2255.961844,Ohms,G
01/30/2012,17:22:08,Sensor9,2085.789622,Ohms,G
01/30/2012,17:22:08,Sensor10,2085.789622,Ohms,G
01/30/2012,17:22:09,Sensor11,2179.507083,Ohms,G
01/30/2012,17:24:02,Sensor0,2448.900116,Ohms,G
01/30/2012,17:24:02,Sensor1,2420.816369,Ohms,G
01/30/2012,17:24:03,Sensor2,2398.465049,Ohms,G
01/30/2012,17:24:03,Sensor3,2165.378671,Ohms,G
01/30/2012,17:24:04,Sensor4,2137.194830,Ohms,G
01/30/2012,17:24:05,Sensor5,1984.335155,Ohms,G
01/30/2012,17:24:05,Sensor6,2069.889451,Ohms,G
01/30/2012,17:24:06,Sensor7,2191.273861,Ohms,G
01/30/2012,17:24:07,Sensor8,2251.116182,Ohms,G
01/30/2012,17:24:07,Sensor9,2081.147156,Ohms,G
01/30/2012,17:24:08,Sensor10,2080.857465,Ohms,G
01/30/2012,17:24:09,Sensor11,2174.886154,Ohms,G
01/30/2012,17:26:02,Sensor0,2447.811448,Ohms,G
01/30/2012,17:26:02,Sensor1,2419.745356,Ohms,G
01/30/2012,17:26:03,Sensor2,2397.055774,Ohms,G
01/30/2012,17:26:03,Sensor3,2163.850536,Ohms,G
01/30/2012,17:26:04,Sensor4,2135.693780,Ohms,G
01/30/2012,17:26:05,Sensor5,1979.992725,Ohms,G
01/30/2012,17:26:05,Sensor6,2065.581439,Ohms,G
01/30/2012,17:26:06,Sensor7,2186.928613,Ohms,G
01/30/2012,17:26:07,Sensor8,2246.284922,Ohms,G
01/30/2012,17:26:07,Sensor9,2076.807512,Ohms,G
01/30/2012,17:26:08,Sensor10,2076.518637,Ohms,G
01/30/2012,17:26:09,Sensor11,2170.278638,Ohms,G
01/30/2012,17:28:02,Sensor0,2446.360959,Ohms,G
01/30/2012,17:28:02,Sensor1,2418.318381,Ohms,G
01/30/2012,17:28:03,Sensor2,2395.647668,Ohms,G
01/30/2012,17:28:04,Sensor3,2162.629090,Ohms,G
01/30/2012,17:28:04,Sensor4,2134.194165,Ohms,G
01/30/2012,17:28:05,Sensor5,1975.662913,Ohms,G
01/30/2012,17:28:06,Sensor6,2060.999533,Ohms,G
01/30/2012,17:28:06,Sensor7,2182.286103,Ohms,G
01/30/2012,17:28:07,Sensor8,2241.467999,Ohms,G
01/30/2012,17:28:08,Sensor9,2072.480075,Ohms,G
01/30/2012,17:28:08,Sensor10,2072.192012,Ohms,G
01/30/2012,17:28:09,Sensor11,2165.990338,Ohms,G
01/30/2012,17:30:02,Sensor0,2444.911690,Ohms,G
01/30/2012,17:30:02,Sensor1,2416.892596,Ohms,G
01/30/2012,17:30:03,Sensor2,2394.240729,Ohms,G
01/30/2012,17:30:04,Sensor3,2161.103608,Ohms,G
01/30/2012,17:30:04,Sensor4,2132.995506,Ohms,G
01/30/2012,17:30:05,Sensor5,1971.615127,Ohms,G
01/30/2012,17:30:06,Sensor6,2057.001586,Ohms,G
01/30/2012,17:30:06,Sensor7,2177.965280,Ohms,G
01/30/2012,17:30:07,Sensor8,2237.304880,Ohms,G
01/30/2012,17:30:08,Sensor9,2068.452102,Ohms,G
01/30/2012,17:30:08,Sensor10,2068.164794,Ohms,G
01/30/2012,17:30:09,Sensor11,2161.713624,Ohms,G
01/30/2012,17:32:01,Sensor0,2443.825539,Ohms,G
01/30/2012,17:32:02,Sensor1,2415.824038,Ohms,G
01/30/2012,17:32:03,Sensor2,2392.834955,Ohms,G
01/30/2012,17:32:03,Sensor3,2159.884282,Ohms,G
01/30/2012,17:32:04,Sensor4,2131.498471,Ohms,G
01/30/2012,17:32:05,Sensor5,1967.847115,Ohms,G
01/30/2012,17:32:06,Sensor6,2053.014069,Ohms,G
01/30/2012,17:32:06,Sensor7,2173.963580,Ohms,G
01/30/2012,17:32:07,Sensor8,2233.152442,Ohms,G
01/30/2012,17:32:08,Sensor9,2064.434677,Ohms,G
01/30/2012,17:32:08,Sensor10,2064.148120,Ohms,G
01/30/2012,17:32:09,Sensor11,2157.752722,Ohms,G
01/30/2012,17:34:02,Sensor0,2442.740071,Ohms,G
01/30/2012,17:34:02,Sensor1,2414.756148,Ohms,G
01/30/2012,17:34:03,Sensor2,2391.781389,Ohms,G
01/30/2012,17:34:04,Sensor3,2158.665896,Ohms,G
01/30/2012,17:34:04,Sensor4,2130.301872,Ohms,G
01/30/2012,17:34:05,Sensor5,1964.356794,Ohms,G
01/30/2012,17:34:06,Sensor6,2049.036941,Ohms,G
01/30/2012,17:34:06,Sensor7,2169.971945,Ohms,G
01/30/2012,17:34:07,Sensor8,2229.010642,Ohms,G
01/30/2012,17:34:08,Sensor9,2060.713619,Ohms,G
01/30/2012,17:34:08,Sensor10,2060.427758,Ohms,G
01/30/2012,17:34:09,Sensor11,2154.105304,Ohms,G
01/30/2012,17:36:01,Sensor0,2441.655288,Ohms,G
01/30/2012,17:36:02,Sensor1,2413.688926,Ohms,G
01/30/2012,17:36:03,Sensor2,2390.377651,Ohms,G
01/30/2012,17:36:03,Sensor3,2157.448449,Ohms,G
01/30/2012,17:36:04,Sensor4,2129.106188,Ohms,G
01/30/2012,17:36:05,Sensor5,1960.874672,Ohms,G
01/30/2012,17:36:05,Sensor6,2045.353160,Ohms,G
01/30/2012,17:36:06,Sensor7,2166.296261,Ohms,G
01/30/2012,17:36:07,Sensor8,2225.196850,Ohms,G
01/30/2012,17:36:07,Sensor9,2057.286807,Ohms,G
01/30/2012,17:36:08,Sensor10,2057.001586,Ohms,G
01/30/2012,17:36:09,Sensor11,2150.466301,Ohms,G
01/30/2012,17:38:02,Sensor0,2440.571189,Ohms,G
01/30/2012,17:38:02,Sensor1,2412.267000,Ohms,G
01/30/2012,17:38:03,Sensor2,2389.325610,Ohms,G
01/30/2012,17:38:03,Sensor3,2155.927959,Ohms,G
01/30/2012,17:38:04,Sensor4,2127.612866,Ohms,G
01/30/2012,17:38:05,Sensor5,1957.400722,Ohms,G
01/30/2012,17:38:05,Sensor6,2041.678270,Ohms,G
01/30/2012,17:38:06,Sensor7,2162.629090,Ohms,G
01/30/2012,17:38:07,Sensor8,2221.392057,Ohms,G
01/30/2012,17:38:08,Sensor9,2053.583077,Ohms,G
01/30/2012,17:38:08,Sensor10,2053.298546,Ohms,G
01/30/2012,17:38:09,Sensor11,2146.835686,Ohms,G
01/30/2012,17:40:02,Sensor0,2439.487772,Ohms,G
01/30/2012,17:40:02,Sensor1,2411.201333,Ohms,G
01/30/2012,17:40:03,Sensor2,2388.274222,Ohms,G
01/30/2012,17:40:03,Sensor3,2155.016368,Ohms,G
01/30/2012,17:40:04,Sensor4,2126.717557,Ohms,G
01/30/2012,17:40:05,Sensor5,1954.201226,Ohms,G
01/30/2012,17:40:05,Sensor6,2038.575668,Ohms,G
01/30/2012,17:40:06,Sensor7,2159.274971,Ohms,G
01/30/2012,17:40:07,Sensor8,2217.912207,Ohms,G
01/30/2012,17:40:07,Sensor9,2050.172205,Ohms,G
01/30/2012,17:40:08,Sensor10,2050.172205,Ohms,G
01/30/2012,17:40:09,Sensor11,2143.514965,Ohms,G
01/30/2012,17:42:02,Sensor0,2438.405037,Ohms,G
01/30/2012,17:42:02,Sensor1,2410.491257,Ohms,G
01/30/2012,17:42:03,Sensor2,2387.223486,Ohms,G
01/30/2012,17:42:03,Sensor3,2153.801732,Ohms,G
01/30/2012,17:42:04,Sensor4,2125.524609,Ohms,G
01/30/2012,17:42:05,Sensor5,1951.274430,Ohms,G
01/30/2012,17:42:06,Sensor6,2035.198222,Ohms,G
01/30/2012,17:42:06,Sensor7,2155.624037,Ohms,G
01/30/2012,17:42:07,Sensor8,2214.439867,Ohms,G
01/30/2012,17:42:08,Sensor9,2047.052260,Ohms,G
01/30/2012,17:42:08,Sensor10,2046.768945,Ohms,G
01/30/2012,17:42:09,Sensor11,2140.201246,Ohms,G
01/30/2012,17:44:02,Sensor0,2437.683592,Ohms,G
01/30/2012,17:44:02,Sensor1,2409.426699,Ohms,G
01/30/2012,17:44:03,Sensor2,2386.173401,Ohms,G
01/30/2012,17:44:03,Sensor3,2152.891369,Ohms,G
01/30/2012,17:44:04,Sensor4,2124.630495,Ohms,G
01/30/2012,17:44:05,Sensor5,1948.353428,Ohms,G
01/30/2012,17:44:05,Sensor6,2032.108818,Ohms,G
01/30/2012,17:44:06,Sensor7,2152.588032,Ohms,G
01/30/2012,17:44:07,Sensor8,2211.289690,Ohms,G
01/30/2012,17:44:08,Sensor9,2044.221479,Ohms,G
01/30/2012,17:44:08,Sensor10,2043.938690,Ohms,G
01/30/2012,17:44:09,Sensor11,2137.194830,Ohms,G
01/30/2012,17:46:02,Sensor0,2436.241611,Ohms,G
01/30/2012,17:46:02,Sensor1,2408.362804,Ohms,G
01/30/2012,17:46:03,Sensor2,2385.123967,Ohms,G
01/30/2012,17:46:04,Sensor3,2151.678369,Ohms,G
01/30/2012,17:46:04,Sensor4,2123.439138,Ohms,G
01/30/2012,17:46:05,Sensor5,1945.438202,Ohms,G
01/30/2012,17:46:06,Sensor6,2029.305722,Ohms,G
01/30/2012,17:46:06,Sensor7,2149.557862,Ohms,G
01/30/2012,17:46:07,Sensor8,2208.145682,Ohms,G
01/30/2012,17:46:08,Sensor9,2041.113689,Ohms,G
01/30/2012,17:46:08,Sensor10,2040.831477,Ohms,G
01/30/2012,17:46:09,Sensor11,2134.194165,Ohms,G
01/30/2012,17:48:02,Sensor0,2435.521074,Ohms,G
01/30/2012,17:48:02,Sensor1,2407.299574,Ohms,G
01/30/2012,17:48:03,Sensor2,2384.075183,Ohms,G
01/30/2012,17:48:03,Sensor3,2151.072218,Ohms,G
01/30/2012,17:48:04,Sensor4,2122.546217,Ohms,G
01/30/2012,17:48:05,Sensor5,1942.792995,Ohms,G
01/30/2012,17:48:05,Sensor6,2026.507805,Ohms,G
01/30/2012,17:48:06,Sensor7,2146.835686,Ohms,G
01/30/2012,17:48:07,Sensor8,2205.321334,Ohms,G
01/30/2012,17:48:07,Sensor9,2038.293927,Ohms,G
01/30/2012,17:48:08,Sensor10,2038.012238,Ohms,G
01/30/2012,17:48:09,Sensor11,2131.199236,Ohms,G
01/30/2012,17:50:02,Sensor0,2434.800839,Ohms,G
01/30/2012,17:50:02,Sensor1,2406.591122,Ohms,G
01/30/2012,17:50:03,Sensor2,2383.376355,Ohms,G
01/30/2012,17:50:03,Sensor3,2149.860617,Ohms,G
01/30/2012,17:50:04,Sensor4,2121.653806,Ohms,G
01/30/2012,17:50:05,Sensor5,1940.152535,Ohms,G
01/30/2012,17:50:06,Sensor6,2023.715050,Ohms,G
01/30/2012,17:50:06,Sensor7,2143.816560,Ohms,G
01/30/2012,17:50:07,Sensor8,2202.188996,Ohms,G
01/30/2012,17:50:07,Sensor9,2035.760608,Ohms,G
01/30/2012,17:50:08,Sensor10,2035.479389,Ohms,G
01/30/2012,17:50:09,Sensor11,2128.508688,Ohms,G
01/30/2012,17:52:02,Sensor0,2433.721052,Ohms,G
01/30/2012,17:52:02,Sensor1,2405.528996,Ohms,G
01/30/2012,17:52:03,Sensor2,2382.328654,Ohms,G
01/30/2012,17:52:03,Sensor3,2148.952527,Ohms,G
01/30/2012,17:52:04,Sensor4,2120.761905,Ohms,G
